# x, y, z, vx, vy, vz, species
0.0903671 14.9935 13.1509 -0.000142071 3.4257e-05 4.51056e-05 1
11.2183 1.64965 6.35673 0.00768122 -0.0112335 -0.0102354 0
10.1137 9.23302 11.1643 0.000119243 0.000190793 9.14241e-05 1
1.80161 13.4524 3.90065 -0.00427627 -0.00975199 0.0126167 0
3.37826 13.8142 6.42053 0.000229104 -0.000109208 -0.000184618 1
4.2724 0.3525 9.31146 0.00200455 -0.00173794 -0.0081812 0
12.1536 3.00599 11.5166 -9.3813e-05 0.00025366 -2.85296e-05 1
13.1654 8.83043 10.1789 0.00550356 -0.0183218 -0.00333602 0
4.63916 9.01282 1.91937 -0.000181128 0.0001016 5.45925e-05 1
6.43428 2.55151 14.0888 0.00329625 0.00961624 -0.00612882 0
1.64367 3.02538 12.5286 -0.000152442 0.000371996 0.00016176 1
14.3292 9.34102 7.47324 -0.00143187 0.00518371 -0.0001842 0
9.03967 13.8642 9.14806 -3.88242e-05 -0.000283518 -0.000444209 1
14.9705 10.8032 1.86382 -0.00613645 -0.000355019 0.00422543 0
4.06731 14.008 2.92461 -0.000193323 -8.85548e-05 -0.000155161 1
10.8107 15.132 4.30204 -0.00410974 0.00385237 -0.00188858 0
13.852 7.61578 1.77624 -0.000565596 0.000150523 0.000300332 1
0.0596688 13.6859 3.007 0.00718721 -0.0408501 0.0113848 0
13.9158 11.6883 10.3637 -0.000194532 0.00017993 0.000151092 1
0.565303 6.31915 14.9302 -0.00562342 -0.00124825 0.0178205 0
9.26664 1.3657 0.68858 -7.96977e-05 0.000120058 0.00023505 1
12.5362 8.68149 1.59378 0.0179982 -0.00680421 -0.0072163 0
0.502833 11.7794 5.28377 4.29704e-05 0.000104016 -5.64807e-05 1
11.5913 14.0649 0.659502 -0.00100157 0.00830823 -0.00464355 0
3.5161 2.10435 13.7137 -0.000394742 3.07672e-05 -0.00017399 1
6.11415 5.84919 2.89165 0.00171885 -0.0157225 -0.00815625 0
3.57279 10.2701 9.13127 0.000288205 0.000177925 0.000438773 1
8.77573 14.0846 10.8238 -0.00146957 0.00292075 0.00601679 0
3.3128 2.43731 14.3914 -0.000361656 3.42566e-05 7.22046e-05 1
9.67822 7.58434 0.962292 0.00487238 0.000698709 0.000508762 0
10.3145 8.98029 12.4311 0.000504009 -0.000200927 0.000146072 1
9.89916 14.3218 13.5687 -0.00675241 -0.00211817 0.0112756 0
14.5027 2.62168 10.2857 6.86559e-06 -0.000207897 0.000291429 1
8.62314 0.979458 11.0384 -0.000545137 0.00560587 -0.00208622 0
0.712288 6.65086 4.83034 -0.000366903 0.000292026 -0.000163005 1
15.1862 15.387 9.90465 0.000980726 0.00399004 -0.0150659 0
13.8245 7.70152 14.3624 0.00053118 8.87586e-05 -0.000197065 1
15.9269 8.42497 6.29582 0.00434179 -0.00575849 0.00400722 0
6.50677 15.2476 8.36053 -7.0417e-06 -0.000346578 -5.0699e-05 1
14.7295 2.82537 3.40929 0.0141587 0.00264 -0.00714251 0
6.32393 15.2462 15.4733 0.000317175 -7.34106e-05 0.000243865 1
12.3691 4.99177 3.73042 0.000655983 0.0192456 0.00744032 0
13.3667 12.5508 6.03241 7.03322e-05 5.59632e-05 0.000320202 1
0.72278 12.954 2.83545 -0.0194974 0.0090423 -0.00206698 0
6.44383 14.3136 0.00871716 -0.000196556 -0.000341042 0.000816908 1
7.69707 10.145 1.41525 -0.00069915 -0.0039102 -0.0164754 0
6.65025 13.5567 14.4354 0.000293056 0.000172439 -0.00019002 1
15.2801 2.35667 10.9045 -0.0102443 -0.0173117 0.0156624 0
6.84026 5.2209 13.4345 0.000114758 -0.000259309 -5.37842e-05 1
14.4699 13.5459 6.42955 0.0037992 0.00715527 0.00113687 0
3.27143 4.08499 4.73091 2.69535e-05 1.90276e-05 -0.000100702 1
10.1942 5.83042 4.74382 0.00713309 -0.000888335 0.00699776 0
13.1963 8.25086 7.41262 -0.000152871 0.000152881 -3.86755e-05 1
8.73637 8.50644 9.45408 -0.0065084 -0.00520656 -0.000647636 0
3.25685 0.160998 6.99943 -0.000200714 -0.000226488 -0.000136998 1
11.7358 10.2634 6.64401 0.015707 0.00824815 -0.000620006 0
2.00531 5.39121 15.9921 -0.000192787 -0.000118346 -0.000319005 1
12.1746 8.65953 2.36797 -0.00566031 -0.00525131 -0.00555518 0
4.30161 10.0549 7.7101 2.9769e-05 -3.38783e-05 0.000108496 1
10.1262 2.08872 8.95639 0.00369458 0.00425223 -0.00529903 0
2.88257 1.5722 12.8561 -0.000279639 0.000221203 -9.80173e-05 1
0.477407 0.840892 2.29371 -0.00613284 0.00314596 0.0076733 0
6.96553 8.78737 4.99235 0.000172191 -0.000790983 0.000299222 1
6.20365 14.4985 0.279671 0.00269001 -0.00357577 0.0107761 0
13.4927 1.56024 8.94457 0.000111649 6.30839e-06 0.000438917 1
8.51237 8.63919 6.86721 -0.0185406 -0.0128773 -0.00330857 0
12.9408 10.8342 10.0009 0.000100352 -0.000129204 0.000226116 1
8.02691 1.14284 4.99982 0.00226148 0.00795719 -0.00127425 0
2.99032 0.31613 6.25074 -0.000153165 -0.000301321 -8.42026e-05 1
14.9753 6.86247 14.0485 0.0120715 -0.0145594 0.0031773 0
5.33509 10.8401 1.15355 -0.000158554 -0.000290679 -0.000114724 1
15.7052 12.5602 11.7613 -0.00575106 -0.00220397 0.0115404 0
15.846 5.20404 15.0606 0.000110549 -1.27834e-05 9.76063e-05 1
1.65603 8.74173 15.6669 0.00562968 -0.00910404 -0.0017556 0
8.31464 1.18473 9.68852 -0.00031416 2.90513e-05 0.00039949 1
10.0649 8.79644 11.0258 -0.0221195 -0.00192718 -0.00766259 0
11.1327 7.32872 1.47449 -3.00973e-05 0.000186452 0.000486447 1
11.248 6.0042 9.02541 -0.0109079 -0.000529728 -0.0202944 0
3.99275 0.0318268 2.78524 0.000183612 -0.000233897 -3.69937e-05 1
9.81492 3.39035 15.0135 0.00607066 -0.00733146 -0.00720888 0
6.16988 14.981 8.6722 3.13249e-05 0.000343333 0.000177061 1
11.8332 3.46283 10.6294 0.00251882 0.0119768 -0.00680067 0
1.34916 12.9157 13.7811 0.000173258 0.00032365 1.55492e-05 1
7.01958 15.9795 3.67546 0.0028677 0.0219032 0.0032311 0
10.4635 13.093 0.799843 -0.000222895 -0.000439436 -0.00022685 1
3.43296 9.52742 9.53481 -0.000231161 -0.0110126 0.00936614 0
7.89589 4.53171 12.5885 -6.21243e-05 -0.000582101 7.06066e-05 1
4.0667 15.7945 4.6534 -0.00173767 -0.00508106 -0.00705039 0
5.33799 13.8437 14.6439 0.000139435 0.000317184 -0.000100994 1
13.979 10.2496 13.3289 -0.00145504 0.00662254 -0.00700191 0
6.71041 8.00148 12.561 9.04439e-05 0.000100601 -0.000295632 1
9.41978 6.52537 7.50879 -0.0142847 -0.0110319 -0.00394332 0
14.7844 1.79054 8.26319 -6.86359e-06 0.000225258 0.000201289 1
13.2005 7.16362 12.8791 -0.00423292 0.00745695 -0.00601859 0
1.22657 13.9619 13.2502 0.000200959 -0.000131467 0.000147886 1
12.5638 10.1049 5.97133 -0.0140061 -0.00164042 -0.00113497 0
1.24255 13.262 5.58292 0.000153335 1.9203e-05 0.00033639 1
14.1495 5.51445 7.36024 -0.000625516 0.00160517 -0.0102541 0
6.57733 11.5507 6.15557 -8.09993e-05 -0.000101616 -0.000640455 1
11.8674 13.7978 8.52422 0.00575723 -0.00247034 0.00940398 0
6.62625 11.7182 14.1067 -0.000480535 -0.000205782 7.74237e-05 1
9.30596 1.87927 3.3806 -0.00113282 -0.00457898 0.000392098 0
5.3704 11.9903 9.15058 -0.000192482 4.97679e-05 -7.85581e-06 1
12.0573 13.9751 10.8447 0.000130935 0.0202637 -0.00887336 0
8.74668 9.20669 0.354327 -0.000142641 7.16054e-05 3.23516e-05 1
7.93834 14.9306 7.02172 0.00390662 0.000775869 -0.00191615 0
10.8625 12.3684 15.2233 6.7726e-05 0.000311469 0.000125485 1
13.7272 10.7694 6.5379 0.00710459 0.000559874 0.00617117 0
11.7014 11.1564 12.0427 0.000149638 -1.29616e-05 0.000252497 1
3.291 2.04654 4.57849 0.00117711 -0.00586708 -0.0039022 0
7.74934 0.213569 6.55541 -8.44658e-05 -0.000157028 -0.000208415 1
0.677344 7.67911 2.90732 -0.000463379 0.00534351 -0.000379808 0
7.20783 8.21362 15.8275 8.30671e-05 -0.000135351 -1.65415e-05 1
1.1432 11.6518 9.73374 0.00953182 -0.00813416 0.00109677 0
5.59891 14.8688 6.06777 -0.000103755 7.11018e-05 7.31073e-05 1
6.00885 10.087 1.5657 0.0156379 -0.00947507 0.0123533 0
5.60381 10.8403 12.1357 0.000283386 0.000351195 -0.000186 1
10.5802 5.54495 6.28237 -0.0159807 -0.0023711 0.00942277 0
12.3883 13.6419 8.66597 -0.000292155 0.000245762 -0.000187565 1
6.63874 11.3867 6.1807 -0.00505985 -0.0044705 -0.00261436 0
13.8987 11.5902 11.933 0.000240869 0.000338862 0.000484062 1
2.14081 7.10071 7.24046 -0.00278234 -0.00268969 0.00468236 0
10.1889 11.9718 3.60128 0.0003799 2.756e-05 0.000305912 1
7.41902 4.45882 10.4659 0.00362077 -0.00570784 -0.0115504 0
12.5875 12.3784 11.9652 8.0189e-05 -0.000120247 -9.80159e-05 1
7.42828 4.23674 6.66771 -9.35137e-05 0.000445567 0.00933338 0
3.21688 8.22688 11.7805 -8.55535e-05 -0.000171686 0.000440214 1
1.4871 12.0114 12.9759 -0.0130151 0.013557 -0.0221544 0
15.3781 14.2674 13.5868 -0.000248312 -9.22634e-06 -4.51904e-05 1
1.3003 4.97546 0.240147 0.0117472 -0.00921507 -0.00243343 0
0.0855539 15.0139 6.63627 6.54281e-06 -0.000346225 -0.000383752 1
1.11466 10.2011 11.7576 0.000709735 -0.00400517 0.00926158 0
13.8953 6.06667 5.94448 0.000383081 0.000313766 0.000354728 1
7.52477 7.08323 7.91619 0.0057686 -0.00670438 0.00143639 0
15.1872 13.3256 5.79898 4.34886e-06 0.000147931 3.58919e-05 1
0.856198 10.3123 15.5973 -0.00658055 0.00526322 0.00245681 0
6.62159 3.26771 0.676861 0.000175157 0.000521363 -0.000307134 1
15.1622 0.933605 10.9762 0.0022037 -0.0161073 0.011455 0
10.2248 15.2567 14.1064 0.000129856 6.70042e-05 0.000277569 1
10.2724 1.26157 11.8481 0.000306513 0.00439004 -0.00312996 0
3.69254 14.6503 9.86142 -8.66643e-05 -0.000245315 0.000196863 1
9.56789 8.01207 15.6194 0.00715262 -0.0041977 -0.00126744 0
2.00364 3.2096 3.46004 5.65365e-05 0.000378735 0.00020196 1
9.88876 15.0514 12.4034 -0.00728873 0.00462923 0.000459182 0
10.708 14.2704 4.89749 -0.00047207 5.7504e-05 0.000331203 1
6.6476 2.68333 7.59738 -0.00314243 -0.00574519 -0.00231834 0
2.65651 1.83067 0.139109 7.95983e-05 -0.000116504 -9.30774e-05 1
10.1034 3.51602 0.31777 0.0032491 0.00634798 -2.37763e-05 0
15.6053 2.72255 14.3722 -0.000313957 0.000352834 0.000198381 1
2.47402 7.63688 12.5065 -0.00985802 -0.0078144 0.00749014 0
15.7477 6.33068 11.4426 -3.51019e-05 -0.000321531 -0.000201998 1
3.04053 5.55623 8.7513 0.00214955 0.00151014 -0.000873472 0
7.53388 10.4975 8.95377 2.16869e-06 0.000302086 0.000253919 1
1.90517 12.7809 1.97545 0.0187569 -0.00997449 0.00448695 0
14.2386 13.0865 8.16242 0.000215892 0.000403307 2.04066e-05 1
13.9185 6.44565 15.5142 0.00274961 0.000352832 -0.0087011 0
13.6749 2.64472 13.667 -0.000155757 -5.84362e-05 -0.000603371 1
14.4662 9.63167 9.23736 0.00515257 -0.00677692 0.00349159 0
15.022 14.3045 5.39992 -0.000161079 0.000380547 0.000113944 1
5.37985 15.8182 0.414298 -0.00398357 -0.000819553 0.00708474 0
12.028 9.97539 9.60444 0.000586932 -0.000130881 -2.83568e-05 1
3.69944 4.2376 8.88189 -0.0038372 -0.00160453 0.00786598 0
14.7924 12.5737 9.43957 3.21229e-05 0.00035468 0.000201497 1
12.1797 8.19959 11.287 0.0059031 -0.00595603 -0.00046229 0
10.7903 12.2066 0.726672 -4.8875e-05 0.000152515 -0.000283433 1
10.699 7.49626 12.3692 -0.0137625 -0.00144913 -0.00108902 0
14.8545 15.9427 12.7357 0.000167338 0.0001617 -0.00019179 1
5.38193 7.45294 12.3797 0.00101194 -0.00041507 -0.00149343 0
0.887816 9.09477 10.4244 -0.000290609 -0.000334748 6.72932e-05 1
13.6877 13.3441 14.8692 -0.00654301 -0.00258071 0.0179171 0
1.40058 4.52424 6.69685 -9.93248e-05 -0.000287655 -0.000232748 1
4.71627 0.687363 10.1783 0.00545309 0.00490119 -0.00770173 0
9.91357 9.59392 8.1016 -0.000145475 -6.16074e-05 0.000159442 1
5.45064 7.26307 10.8429 0.00973658 -0.00585309 -0.00354039 0
4.45072 2.27619 5.01062 0.000331712 5.78515e-05 7.35373e-06 1
15.7511 15.02 7.23581 -0.00290126 0.00128149 -0.000271926 0
4.36757 5.46315 7.18058 0.00017982 0.000172084 5.89985e-05 1
4.38319 2.82596 4.71647 -0.000334767 -0.00936299 0.00136792 0
11.4737 13.6986 5.70793 -9.57114e-05 0.000235961 -0.000182761 1
4.7806 1.71431 7.04354 -0.00279589 -0.000779701 -0.00127057 0
13.1604 2.77314 7.77324 0.000237129 -0.000175869 7.93806e-05 1
15.2304 2.20737 11.7048 0.0141823 0.00290097 -0.0274181 0
0.723239 3.48663 0.242404 -0.000373039 4.51893e-05 -0.000212476 1
13.922 8.41305 11.1893 -0.0271836 0.0321643 0.00319652 0
1.58018 1.21018 5.78474 0.000191903 -0.000203327 3.9566e-05 1
3.65106 14.343 12.5469 0.0168952 0.00066915 0.0070672 0
13.9696 12.6321 11.9698 -8.52832e-05 8.73817e-05 -0.000370166 1
6.79083 12.6853 0.495843 0.00638843 -0.005377 -0.00684598 0
3.49217 15.8305 9.19118 5.59782e-06 -0.000188542 9.42401e-05 1
14.3661 11.9256 1.22646 -0.000796768 0.00176571 0.00221074 0
13.3529 5.73348 14.6057 -0.000278209 6.18162e-05 -0.000296875 1
2.24628 9.21118 12.1931 0.00492002 -0.00735968 -0.000454341 0
6.73193 9.62653 14.9932 -0.000122347 -0.000188413 -0.00025655 1
10.4492 9.89487 5.31601 -0.0103573 -0.00514069 0.00336134 0
0.705368 11.0929 10.3721 0.000357528 -0.000254474 0.000171228 1
15.0404 0.761003 5.11711 -0.00409817 0.00252545 -0.00430938 0
12.0004 8.50624 8.6041 -1.40497e-05 -0.000176798 -0.000213578 1
4.58604 8.90207 0.469198 -0.00457241 0.000307184 -0.000635031 0
5.08286 15.4986 4.1979 -0.000125455 -0.000116559 0.000208615 1
0.784082 7.41956 6.05805 -0.010882 -0.000221055 -0.00988045 0
0.688713 12.4954 6.37209 -6.22862e-05 -2.87629e-05 0.000222158 1
10.5252 0.123327 15.1095 -0.00249952 -0.0029115 0.00593222 0
6.94033 3.99192 8.75978 -1.01487e-06 -6.03271e-05 0.000119727 1
3.45152 14.1464 8.97282 -0.00144714 -0.0115702 0.0101282 0
3.74186 3.37478 13.715 -0.000246033 0.000299786 -5.55363e-05 1
2.11525 6.12781 9.88543 -0.0003114 -0.000969199 -0.011235 0
4.87079 3.16997 1.05098 -0.00054606 0.000219667 -4.56534e-05 1
7.93236 14.6746 12.4183 -0.00806623 0.00209845 0.00107274 0
11.5884 11.046 5.4485 0.000314933 -0.000221704 -0.000107669 1
1.23434 3.7603 13.2674 0.00464099 0.0035249 -0.00623065 0
4.44308 0.574235 14.8305 -0.000209234 -0.000323875 -8.79452e-05 1
0.143961 13.7076 11.7288 -0.0043176 -0.00903743 0.020567 0
9.05899 0.100725 0.991305 -0.000224907 0.00030149 0.000567836 1
12.0176 2.10121 8.19673 -0.00242582 0.00229199 -0.00562891 0
4.14989 1.40186 1.43799 -0.000162639 0.000201807 -0.000333713 1
4.4816 5.31609 10.6338 -0.000522148 -0.00120199 0.00922474 0
11.1008 8.84375 3.45969 -2.9876e-05 -0.000225906 -0.000158381 1
14.5628 8.75605 11.7442 0.0130412 0.0110105 0.00411088 0
13.2377 9.35777 5.40023 -2.13078e-05 0.000174831 -0.00014573 1
15.6129 5.50519 5.38493 0.00137346 -0.00465178 -0.00407503 0
14.002 12.6484 2.25728 7.08553e-05 2.27375e-05 -0.00022341 1
0.674559 10.5212 8.55158 -0.0213521 0.0216981 -0.00249901 0
8.1139 10.2071 15.7626 0.000290064 0.000354373 -8.12973e-05 1
7.14948 9.94599 10.6419 0.00522576 0.027952 0.000359728 0
4.46298 2.06793 1.593 -1.23842e-05 0.000567425 0.000129955 1
4.04556 7.53633 7.89001 0.00101883 -0.00448693 0.00881249 0
9.63983 8.1861 0.975873 0.000161299 -5.64817e-05 -0.000118134 1
15.4195 2.16913 2.41252 -0.00168755 0.000286253 -0.00195948 0
10.4363 4.01716 10.4066 0.000270039 -5.57052e-05 -7.54852e-05 1
11.2098 1.82257 15.9417 -0.00409621 0.00481585 -0.00820219 0
0.445034 9.96429 12.9081 -0.000237001 0.000286704 -9.32736e-06 1
12.436 10.8103 11.6071 -0.00471372 0.0242128 0.00339199 0
12.8955 9.47217 2.65439 -0.00010349 -5.01532e-05 -1.85649e-05 1
8.73781 13.4416 2.03746 -0.0140882 0.00144153 -0.000979734 0
15.8633 11.6292 12.5567 3.02233e-05 -0.000113028 0.000210618 1
9.84124 9.29472 4.06068 0.00934184 -0.00210035 -0.00445619 0
2.04429 7.078 0.679814 -5.01554e-05 7.05898e-05 0.000148762 1
13.3579 2.038 2.02081 -0.0083841 0.00174405 0.00543183 0
10.3188 4.61113 4.7808 0.000156339 -0.000453419 0.000138937 1
2.38294 1.47411 13.0552 0.00359846 -0.00120614 -0.00297421 0
10.6601 15.8203 3.61144 -0.000104462 -0.000554759 -0.000100684 1
2.20859 1.29343 13.2811 -0.00214541 -0.00283998 -0.00597787 0
5.12039 7.62336 5.0934 -2.79409e-05 -8.18383e-06 0.000270703 1
9.49219 11.1177 5.81571 0.00538567 -0.000675081 -0.010768 0
4.10798 12.866 6.81532 4.25953e-05 0.000259988 0.000155727 1
12.282 4.90964 7.84548 -0.00759776 -0.00456824 -0.0121166 0
8.37715 4.51584 4.76964 6.57998e-05 -0.000180767 0.000215296 1
10.431 13.3093 15.6051 0.00098685 -0.00166487 -0.000578646 0
14.9207 8.37066 4.34932 -1.58568e-05 -0.000375485 0.000366611 1
10.4423 2.44345 15.6445 -0.00826295 -0.0100028 0.0023216 0
5.39732 15.0653 8.47557 0.000235169 4.10286e-05 7.52764e-05 1
15.6072 13.3416 4.86972 -0.00144391 0.00946132 0.023535 0
4.91592 5.92088 8.80724 4.21658e-05 0.000242938 -0.000152308 1
9.27566 5.51758 13.0524 0.000414264 -0.00501527 0.000233241 0
1.82578 15.0568 13.9626 -0.000226362 1.59621e-07 7.56825e-05 1
15.9843 9.78757 9.84165 -0.011731 -0.0140361 -0.0102493 0
11.6868 2.16533 3.16196 -0.000528677 -0.000180688 -0.000135599 1
8.39861 1.76538 13.8947 -0.000573466 -0.00572662 0.00543892 0
9.9194 11.171 3.43861 -5.17904e-05 -9.43111e-05 -2.7312e-05 1
1.54623 1.87184 4.08731 -0.0147945 0.00818692 0.00436204 0
2.37418 2.75345 14.0608 0.00020703 3.90508e-05 0.000245945 1
5.9028 9.82591 8.38318 -0.0233697 0.000534319 0.00768826 0
5.0395 12.6621 14.652 -0.000332993 -0.000239066 -0.000325457 1
3.10281 10.873 5.18708 -0.00326979 0.000188973 0.0039717 0
6.76243 15.9308 0.168144 -3.81159e-05 0.000299647 0.000122097 1
5.45366 13.9953 0.185084 -0.00074325 0.00978299 -0.0079475 0
0.386317 1.86272 2.03345 0.00027582 -0.000310268 -4.5786e-05 1
12.0196 14.4871 13.3542 0.000479844 0.00265849 -0.00182396 0
8.05645 1.09009 3.49076 -0.000146944 0.000170356 -1.38856e-05 1
7.12161 0.228458 3.95441 -0.0032757 -0.00729937 -0.00300574 0
7.65326 0.336601 13.114 -5.34018e-05 0.000131873 0.000114704 1
4.50596 13.4169 8.70405 -0.0125235 0.00629444 0.00832381 0
9.56774 6.16135 13.6765 -0.000200879 -0.000145895 -0.00019359 1
7.62915 0.128524 0.405498 0.00968486 -0.000983565 -0.00727132 0
14.6804 12.4454 13.1575 -0.000122782 0.000216923 1.42994e-05 1
7.18861 5.25632 9.44015 -0.00981148 -0.00656831 0.00570799 0
10.8892 2.65763 0.946207 0.000152619 0.000213974 0.000254675 1
0.731329 14.8709 1.4498 -0.00788395 0.016969 0.000136928 0
6.61939 10.4476 9.27415 0.000257379 1.45433e-05 0.000123926 1
1.82456 7.845 2.68864 -0.00582765 -0.00298938 -0.00967375 0
1.79802 5.31132 12.5071 9.5386e-05 -0.000232029 0.000468741 1
10.3612 13.5033 5.22377 0.00156403 0.00410274 0.00552595 0
10.0914 11.8353 9.79613 -1.79524e-05 0.000190865 -0.000136742 1
11.7455 5.94777 8.37338 0.019848 0.00100267 0.00997189 0
9.09732 0.947712 10.124 0.00024269 0.000438536 -0.000399389 1
2.02586 6.56129 5.69871 -0.00640207 0.0047741 0.0119563 0
15.019 5.59794 3.90031 0.00016939 0.000134831 -0.000259927 1
5.04649 3.58572 1.10582 -0.000586792 -0.00247595 -0.000119314 0
11.1892 5.2888 11.9152 -0.000138545 -9.06325e-05 -0.000302179 1
8.21102 2.10262 7.04644 0.00195457 0.00978886 0.00214423 0
2.9241 5.10487 6.64813 4.03521e-05 7.94651e-05 -4.36485e-05 1
1.4422 5.10793 1.70184 -0.00779876 0.00745321 0.0131953 0
2.00559 4.05697 10.2734 -0.000206811 -0.000417073 -1.25056e-05 1
1.95359 9.42035 5.06508 0.000665527 -0.00374497 -0.00342543 0
4.09118 5.23847 2.63417 -0.000358574 -0.000133075 0.000122776 1
6.15771 6.96423 9.50984 0.00143583 -0.00539983 0.000874546 0
11.569 12.3628 11.4383 -9.19264e-05 1.03643e-05 -6.132e-05 1
5.77734 9.66989 6.18504 0.00387682 -0.00404937 -0.00640492 0
5.32401 8.91874 11.3127 -0.00023918 0.000129804 0.000244377 1
14.1857 13.0505 0.292 0.00667688 0.00219302 -0.00522542 0
5.11605 0.913381 2.20123 8.26926e-05 -0.000246888 -0.000425516 1
14.5924 0.648984 8.20085 0.00157645 -0.00128869 -0.00124626 0
1.34016 6.17461 5.98295 0.000283082 -0.000207892 -0.000102724 1
0.850749 2.95061 15.4557 -0.0143661 0.0117274 0.000995126 0
2.35525 3.30607 5.01168 -0.000189257 0.000387596 -0.000290116 1
0.117273 8.3817 14.7613 0.00310649 0.00360131 0.00652376 0
12.2428 2.29061 10.5234 -0.000146253 1.15039e-05 -4.72405e-05 1
12.6533 14.4451 4.27885 0.0199542 -0.00468264 0.00071877 0
13.9414 12.5617 4.37897 0.000182844 0.000204765 -0.000108654 1
0.84554 10.6919 3.70372 -0.00339748 -0.010613 0.00661667 0
1.34808 10.9221 3.7704 -5.71104e-06 -0.000162455 0.000217377 1
12.8418 15.7926 9.58443 -0.00369662 0.00818361 0.00593856 0
4.91502 13.7549 15.3515 0.000345698 -1.04326e-05 -1.36047e-05 1
3.12803 13.1108 10.8367 -0.00114936 -0.00690944 0.00467626 0
7.63439 12.6879 15.6995 -0.000408679 -0.000561631 -0.000177943 1
11.2863 14.741 2.28377 2.75233e-07 -0.00658265 0.00348276 0
5.217 1.1349 5.59656 -0.000358133 0.000120666 -8.99539e-05 1
11.1252 10.0739 13.8175 0.00055661 0.000849677 0.000936699 0
2.67876 7.40104 0.532187 -0.00029822 -0.000226565 -4.82725e-05 1
1.00311 6.36519 7.62281 -0.00573255 0.00235606 0.0194666 0
6.57029 13.0824 14.3211 -0.000527515 0.000204224 9.84077e-05 1
2.19994 4.4394 0.756264 -0.00308231 0.00836256 0.00576198 0
13.5301 4.15274 0.0268199 -0.000196907 -0.00045404 0.000259892 1
7.71133 13.8028 1.66924 0.0246612 0.00348281 -0.0127783 0
12.046 11.7261 14.0186 0.000191507 0.000179687 -0.000215364 1
11.2845 4.92733 3.88639 -0.00493337 0.00381276 0.00330604 0
11.9896 14.6851 1.72882 -0.000230685 -0.00018794 0.000181464 1
4.38376 10.0159 1.29962 -0.00531744 0.00325238 -0.00470374 0
14.0397 12.3707 10.7454 0.000219621 -0.00011646 6.99574e-06 1
0.601933 12.8951 5.1371 -0.00754956 -0.0190218 0.00694144 0
6.37844 13.8068 4.27374 7.76827e-05 2.65736e-05 0.000269638 1
5.21541 15.2474 1.94653 0.000964051 -0.00458085 -0.00187819 0
3.58248 5.81316 7.01848 -0.000159088 0.000399424 6.04567e-05 1
13.4573 5.43938 11.3502 0.0136952 0.000363117 0.00368674 0
4.53783 5.21991 0.332087 5.16725e-05 -0.000302752 -1.88588e-05 1
11.805 2.2114 7.04504 -0.000303936 0.00317674 0.00345368 0
12.8475 15.6927 9.69532 -8.12766e-05 -9.90393e-07 0.000250142 1
15.249 12.0891 7.11241 0.000718224 0.00340363 -0.00472795 0
13.277 10.4758 6.57889 -5.68246e-05 7.68515e-05 -0.000188341 1
6.41263 12.6808 3.53803 -0.00324646 -0.00156548 0.00596491 0
1.85354 11.2959 8.05903 0.000179368 0.000302503 5.94849e-06 1
9.94983 7.64675 7.68615 0.0130539 -0.00726692 0.0120746 0
8.49738 11.9316 13.2153 -0.000185274 4.63507e-05 0.000107717 1
13.1272 8.99395 10.7684 -0.00533357 0.000525169 0.0185902 0
8.83123 3.86951 6.816 0.000124775 5.03622e-05 1.89631e-05 1
9.02836 14.9568 9.38699 -0.005228 0.0135515 -0.00462517 0
7.54052 7.56049 6.05039 -0.000206374 0.000119489 -0.000601916 1
3.18865 6.61192 1.17152 -0.00507304 -0.000423972 -0.000858723 0
1.39275 3.23372 8.72795 -0.000197275 -0.000332297 5.14001e-05 1
3.69355 13.5962 6.35228 -0.00580356 0.00682705 -8.51294e-05 0
9.12619 9.3043 11.435 -0.000177589 -0.000360577 -8.06344e-05 1
4.53251 1.28228 14.0317 0.00514946 -0.00442858 0.00120232 0
14.2432 1.83853 0.0626447 -0.00030185 1.3809e-05 0.00062602 1
9.27104 0.845221 5.02561 0.00857003 -0.0126386 0.00466483 0
4.18893 9.98808 13.2693 0.000459127 0.000112866 -0.000421949 1
6.901 5.00162 11.6162 0.00304318 -0.000284664 0.00200349 0
8.71275 0.657071 11.917 -0.000390166 -9.37452e-06 -8.62973e-05 1
0.984859 6.22138 9.33385 -0.0092025 -0.00162796 0.00114398 0
3.507 1.80549 9.54272 0.000492427 1.52991e-06 -0.000110017 1
6.06862 1.72532 8.51633 -0.00264599 0.0110067 0.00534434 0
15.3933 8.57072 9.89319 -0.00014036 0.000278408 0.00027171 1
8.17584 6.85986 0.834737 0.00328328 3.26812e-05 -0.00808946 0
2.21339 11.811 13.7114 -0.000252904 0.000169775 -7.96644e-06 1
11.2122 13.6954 6.75356 -0.000639971 0.000279885 0.0220278 0
2.85436 1.73096 13.473 -0.000146921 0.000239472 -0.000358424 1
3.07035 8.89606 9.3309 0.00808774 0.00267489 -0.0061774 0
10.886 4.38624 13.2432 -5.43218e-05 0.000159333 0.000191414 1
1.90968 2.26779 4.58731 0.00102529 0.000108855 -0.00151996 0
14.8578 11.8194 4.9007 0.000115615 -0.000251047 0.00020582 1
3.09169 1.49138 8.51397 -0.000238605 0.000945001 -0.0026074 0
2.79311 11.3192 11.3885 -0.000160466 0.000205687 4.38002e-05 1
1.96644 1.93433 11.5391 -0.00801438 -0.00105121 0.00221612 0
3.9809 6.52592 4.47438 -0.000102467 -0.000155338 9.77192e-05 1
12.9635 4.12329 12.4041 -0.0251373 0.00135559 0.0123223 0
